;Absolute path;Relative path;Class
543;D:\Programming\AP_Lab2\new_dataset_task2\0543.jpg;new_dataset_task2\0543.jpg;Bay horse
544;D:\Programming\AP_Lab2\new_dataset_task2\0544.jpg;new_dataset_task2\0544.jpg;Bay horse
545;D:\Programming\AP_Lab2\new_dataset_task2\0545.jpg;new_dataset_task2\0545.jpg;Bay horse
546;D:\Programming\AP_Lab2\new_dataset_task2\0546.jpg;new_dataset_task2\0546.jpg;Bay horse
547;D:\Programming\AP_Lab2\new_dataset_task2\0547.jpg;new_dataset_task2\0547.jpg;Bay horse
548;D:\Programming\AP_Lab2\new_dataset_task2\0548.jpg;new_dataset_task2\0548.jpg;Bay horse
549;D:\Programming\AP_Lab2\new_dataset_task2\0549.jpg;new_dataset_task2\0549.jpg;Bay horse
550;D:\Programming\AP_Lab2\new_dataset_task2\0550.jpg;new_dataset_task2\0550.jpg;Bay horse
551;D:\Programming\AP_Lab2\new_dataset_task2\0551.jpg;new_dataset_task2\0551.jpg;Bay horse
552;D:\Programming\AP_Lab2\new_dataset_task2\0552.jpg;new_dataset_task2\0552.jpg;Bay horse
553;D:\Programming\AP_Lab2\new_dataset_task2\0553.jpg;new_dataset_task2\0553.jpg;Bay horse
554;D:\Programming\AP_Lab2\new_dataset_task2\0554.jpg;new_dataset_task2\0554.jpg;Bay horse
555;D:\Programming\AP_Lab2\new_dataset_task2\0555.jpg;new_dataset_task2\0555.jpg;Bay horse
556;D:\Programming\AP_Lab2\new_dataset_task2\0556.jpg;new_dataset_task2\0556.jpg;Bay horse
557;D:\Programming\AP_Lab2\new_dataset_task2\0557.jpg;new_dataset_task2\0557.jpg;Bay horse
558;D:\Programming\AP_Lab2\new_dataset_task2\0558.jpg;new_dataset_task2\0558.jpg;Bay horse
559;D:\Programming\AP_Lab2\new_dataset_task2\0559.jpg;new_dataset_task2\0559.jpg;Bay horse
560;D:\Programming\AP_Lab2\new_dataset_task2\0560.jpg;new_dataset_task2\0560.jpg;Bay horse
561;D:\Programming\AP_Lab2\new_dataset_task2\0561.jpg;new_dataset_task2\0561.jpg;Bay horse
562;D:\Programming\AP_Lab2\new_dataset_task2\0562.jpg;new_dataset_task2\0562.jpg;Bay horse
563;D:\Programming\AP_Lab2\new_dataset_task2\0563.jpg;new_dataset_task2\0563.jpg;Bay horse
564;D:\Programming\AP_Lab2\new_dataset_task2\0564.jpg;new_dataset_task2\0564.jpg;Bay horse
565;D:\Programming\AP_Lab2\new_dataset_task2\0565.jpg;new_dataset_task2\0565.jpg;Bay horse
566;D:\Programming\AP_Lab2\new_dataset_task2\0566.jpg;new_dataset_task2\0566.jpg;Bay horse
567;D:\Programming\AP_Lab2\new_dataset_task2\0567.jpg;new_dataset_task2\0567.jpg;Bay horse
568;D:\Programming\AP_Lab2\new_dataset_task2\0568.jpg;new_dataset_task2\0568.jpg;Bay horse
569;D:\Programming\AP_Lab2\new_dataset_task2\0569.jpg;new_dataset_task2\0569.jpg;Bay horse
570;D:\Programming\AP_Lab2\new_dataset_task2\0570.jpg;new_dataset_task2\0570.jpg;Bay horse
571;D:\Programming\AP_Lab2\new_dataset_task2\0571.jpg;new_dataset_task2\0571.jpg;Bay horse
572;D:\Programming\AP_Lab2\new_dataset_task2\0572.jpg;new_dataset_task2\0572.jpg;Bay horse
573;D:\Programming\AP_Lab2\new_dataset_task2\0573.jpg;new_dataset_task2\0573.jpg;Bay horse
574;D:\Programming\AP_Lab2\new_dataset_task2\0574.jpg;new_dataset_task2\0574.jpg;Bay horse
575;D:\Programming\AP_Lab2\new_dataset_task2\0575.jpg;new_dataset_task2\0575.jpg;Bay horse
576;D:\Programming\AP_Lab2\new_dataset_task2\0576.jpg;new_dataset_task2\0576.jpg;Bay horse
577;D:\Programming\AP_Lab2\new_dataset_task2\0577.jpg;new_dataset_task2\0577.jpg;Bay horse
578;D:\Programming\AP_Lab2\new_dataset_task2\0578.jpg;new_dataset_task2\0578.jpg;Bay horse
579;D:\Programming\AP_Lab2\new_dataset_task2\0579.jpg;new_dataset_task2\0579.jpg;Bay horse
580;D:\Programming\AP_Lab2\new_dataset_task2\0580.jpg;new_dataset_task2\0580.jpg;Bay horse
581;D:\Programming\AP_Lab2\new_dataset_task2\0581.jpg;new_dataset_task2\0581.jpg;Bay horse
582;D:\Programming\AP_Lab2\new_dataset_task2\0582.jpg;new_dataset_task2\0582.jpg;Bay horse
583;D:\Programming\AP_Lab2\new_dataset_task2\0583.jpg;new_dataset_task2\0583.jpg;Bay horse
584;D:\Programming\AP_Lab2\new_dataset_task2\0584.jpg;new_dataset_task2\0584.jpg;Bay horse
585;D:\Programming\AP_Lab2\new_dataset_task2\0585.jpg;new_dataset_task2\0585.jpg;Bay horse
586;D:\Programming\AP_Lab2\new_dataset_task2\0586.jpg;new_dataset_task2\0586.jpg;Bay horse
587;D:\Programming\AP_Lab2\new_dataset_task2\0587.jpg;new_dataset_task2\0587.jpg;Bay horse
588;D:\Programming\AP_Lab2\new_dataset_task2\0588.jpg;new_dataset_task2\0588.jpg;Bay horse
589;D:\Programming\AP_Lab2\new_dataset_task2\0589.jpg;new_dataset_task2\0589.jpg;Bay horse
590;D:\Programming\AP_Lab2\new_dataset_task2\0590.jpg;new_dataset_task2\0590.jpg;Bay horse
591;D:\Programming\AP_Lab2\new_dataset_task2\0591.jpg;new_dataset_task2\0591.jpg;Bay horse
592;D:\Programming\AP_Lab2\new_dataset_task2\0592.jpg;new_dataset_task2\0592.jpg;Bay horse
593;D:\Programming\AP_Lab2\new_dataset_task2\0593.jpg;new_dataset_task2\0593.jpg;Bay horse
594;D:\Programming\AP_Lab2\new_dataset_task2\0594.jpg;new_dataset_task2\0594.jpg;Bay horse
595;D:\Programming\AP_Lab2\new_dataset_task2\0595.jpg;new_dataset_task2\0595.jpg;Bay horse
596;D:\Programming\AP_Lab2\new_dataset_task2\0596.jpg;new_dataset_task2\0596.jpg;Bay horse
597;D:\Programming\AP_Lab2\new_dataset_task2\0597.jpg;new_dataset_task2\0597.jpg;Bay horse
598;D:\Programming\AP_Lab2\new_dataset_task2\0598.jpg;new_dataset_task2\0598.jpg;Bay horse
599;D:\Programming\AP_Lab2\new_dataset_task2\0599.jpg;new_dataset_task2\0599.jpg;Bay horse
600;D:\Programming\AP_Lab2\new_dataset_task2\0600.jpg;new_dataset_task2\0600.jpg;Bay horse
601;D:\Programming\AP_Lab2\new_dataset_task2\0601.jpg;new_dataset_task2\0601.jpg;Bay horse
602;D:\Programming\AP_Lab2\new_dataset_task2\0602.jpg;new_dataset_task2\0602.jpg;Bay horse
603;D:\Programming\AP_Lab2\new_dataset_task2\0603.jpg;new_dataset_task2\0603.jpg;Bay horse
604;D:\Programming\AP_Lab2\new_dataset_task2\0604.jpg;new_dataset_task2\0604.jpg;Bay horse
605;D:\Programming\AP_Lab2\new_dataset_task2\0605.jpg;new_dataset_task2\0605.jpg;Bay horse
606;D:\Programming\AP_Lab2\new_dataset_task2\0606.jpg;new_dataset_task2\0606.jpg;Bay horse
607;D:\Programming\AP_Lab2\new_dataset_task2\0607.jpg;new_dataset_task2\0607.jpg;Bay horse
608;D:\Programming\AP_Lab2\new_dataset_task2\0608.jpg;new_dataset_task2\0608.jpg;Bay horse
609;D:\Programming\AP_Lab2\new_dataset_task2\0609.jpg;new_dataset_task2\0609.jpg;Bay horse
610;D:\Programming\AP_Lab2\new_dataset_task2\0610.jpg;new_dataset_task2\0610.jpg;Bay horse
611;D:\Programming\AP_Lab2\new_dataset_task2\0611.jpg;new_dataset_task2\0611.jpg;Bay horse
612;D:\Programming\AP_Lab2\new_dataset_task2\0612.jpg;new_dataset_task2\0612.jpg;Bay horse
613;D:\Programming\AP_Lab2\new_dataset_task2\0613.jpg;new_dataset_task2\0613.jpg;Bay horse
614;D:\Programming\AP_Lab2\new_dataset_task2\0614.jpg;new_dataset_task2\0614.jpg;Bay horse
615;D:\Programming\AP_Lab2\new_dataset_task2\0615.jpg;new_dataset_task2\0615.jpg;Bay horse
616;D:\Programming\AP_Lab2\new_dataset_task2\0616.jpg;new_dataset_task2\0616.jpg;Bay horse
617;D:\Programming\AP_Lab2\new_dataset_task2\0617.jpg;new_dataset_task2\0617.jpg;Bay horse
618;D:\Programming\AP_Lab2\new_dataset_task2\0618.jpg;new_dataset_task2\0618.jpg;Bay horse
619;D:\Programming\AP_Lab2\new_dataset_task2\0619.jpg;new_dataset_task2\0619.jpg;Bay horse
620;D:\Programming\AP_Lab2\new_dataset_task2\0620.jpg;new_dataset_task2\0620.jpg;Bay horse
621;D:\Programming\AP_Lab2\new_dataset_task2\0621.jpg;new_dataset_task2\0621.jpg;Bay horse
622;D:\Programming\AP_Lab2\new_dataset_task2\0622.jpg;new_dataset_task2\0622.jpg;Bay horse
623;D:\Programming\AP_Lab2\new_dataset_task2\0623.jpg;new_dataset_task2\0623.jpg;Bay horse
624;D:\Programming\AP_Lab2\new_dataset_task2\0624.jpg;new_dataset_task2\0624.jpg;Bay horse
625;D:\Programming\AP_Lab2\new_dataset_task2\0625.jpg;new_dataset_task2\0625.jpg;Bay horse
626;D:\Programming\AP_Lab2\new_dataset_task2\0626.jpg;new_dataset_task2\0626.jpg;Bay horse
627;D:\Programming\AP_Lab2\new_dataset_task2\0627.jpg;new_dataset_task2\0627.jpg;Bay horse
628;D:\Programming\AP_Lab2\new_dataset_task2\0628.jpg;new_dataset_task2\0628.jpg;Bay horse
629;D:\Programming\AP_Lab2\new_dataset_task2\0629.jpg;new_dataset_task2\0629.jpg;Bay horse
630;D:\Programming\AP_Lab2\new_dataset_task2\0630.jpg;new_dataset_task2\0630.jpg;Bay horse
631;D:\Programming\AP_Lab2\new_dataset_task2\0631.jpg;new_dataset_task2\0631.jpg;Bay horse
632;D:\Programming\AP_Lab2\new_dataset_task2\0632.jpg;new_dataset_task2\0632.jpg;Bay horse
633;D:\Programming\AP_Lab2\new_dataset_task2\0633.jpg;new_dataset_task2\0633.jpg;Bay horse
634;D:\Programming\AP_Lab2\new_dataset_task2\0634.jpg;new_dataset_task2\0634.jpg;Bay horse
635;D:\Programming\AP_Lab2\new_dataset_task2\0635.jpg;new_dataset_task2\0635.jpg;Bay horse
636;D:\Programming\AP_Lab2\new_dataset_task2\0636.jpg;new_dataset_task2\0636.jpg;Bay horse
637;D:\Programming\AP_Lab2\new_dataset_task2\0637.jpg;new_dataset_task2\0637.jpg;Bay horse
638;D:\Programming\AP_Lab2\new_dataset_task2\0638.jpg;new_dataset_task2\0638.jpg;Bay horse
639;D:\Programming\AP_Lab2\new_dataset_task2\0639.jpg;new_dataset_task2\0639.jpg;Bay horse
640;D:\Programming\AP_Lab2\new_dataset_task2\0640.jpg;new_dataset_task2\0640.jpg;Bay horse
641;D:\Programming\AP_Lab2\new_dataset_task2\0641.jpg;new_dataset_task2\0641.jpg;Bay horse
642;D:\Programming\AP_Lab2\new_dataset_task2\0642.jpg;new_dataset_task2\0642.jpg;Bay horse
643;D:\Programming\AP_Lab2\new_dataset_task2\0643.jpg;new_dataset_task2\0643.jpg;Bay horse
644;D:\Programming\AP_Lab2\new_dataset_task2\0644.jpg;new_dataset_task2\0644.jpg;Bay horse
645;D:\Programming\AP_Lab2\new_dataset_task2\0645.jpg;new_dataset_task2\0645.jpg;Bay horse
646;D:\Programming\AP_Lab2\new_dataset_task2\0646.jpg;new_dataset_task2\0646.jpg;Bay horse
647;D:\Programming\AP_Lab2\new_dataset_task2\0647.jpg;new_dataset_task2\0647.jpg;Bay horse
648;D:\Programming\AP_Lab2\new_dataset_task2\0648.jpg;new_dataset_task2\0648.jpg;Bay horse
649;D:\Programming\AP_Lab2\new_dataset_task2\0649.jpg;new_dataset_task2\0649.jpg;Bay horse
650;D:\Programming\AP_Lab2\new_dataset_task2\0650.jpg;new_dataset_task2\0650.jpg;Bay horse
651;D:\Programming\AP_Lab2\new_dataset_task2\0651.jpg;new_dataset_task2\0651.jpg;Bay horse
652;D:\Programming\AP_Lab2\new_dataset_task2\0652.jpg;new_dataset_task2\0652.jpg;Bay horse
653;D:\Programming\AP_Lab2\new_dataset_task2\0653.jpg;new_dataset_task2\0653.jpg;Bay horse
654;D:\Programming\AP_Lab2\new_dataset_task2\0654.jpg;new_dataset_task2\0654.jpg;Bay horse
655;D:\Programming\AP_Lab2\new_dataset_task2\0655.jpg;new_dataset_task2\0655.jpg;Bay horse
656;D:\Programming\AP_Lab2\new_dataset_task2\0656.jpg;new_dataset_task2\0656.jpg;Bay horse
657;D:\Programming\AP_Lab2\new_dataset_task2\0657.jpg;new_dataset_task2\0657.jpg;Bay horse
658;D:\Programming\AP_Lab2\new_dataset_task2\0658.jpg;new_dataset_task2\0658.jpg;Bay horse
659;D:\Programming\AP_Lab2\new_dataset_task2\0659.jpg;new_dataset_task2\0659.jpg;Bay horse
660;D:\Programming\AP_Lab2\new_dataset_task2\0660.jpg;new_dataset_task2\0660.jpg;Bay horse
661;D:\Programming\AP_Lab2\new_dataset_task2\0661.jpg;new_dataset_task2\0661.jpg;Bay horse
662;D:\Programming\AP_Lab2\new_dataset_task2\0662.jpg;new_dataset_task2\0662.jpg;Bay horse
663;D:\Programming\AP_Lab2\new_dataset_task2\0663.jpg;new_dataset_task2\0663.jpg;Bay horse
664;D:\Programming\AP_Lab2\new_dataset_task2\0664.jpg;new_dataset_task2\0664.jpg;Bay horse
665;D:\Programming\AP_Lab2\new_dataset_task2\0665.jpg;new_dataset_task2\0665.jpg;Bay horse
666;D:\Programming\AP_Lab2\new_dataset_task2\0666.jpg;new_dataset_task2\0666.jpg;Bay horse
667;D:\Programming\AP_Lab2\new_dataset_task2\0667.jpg;new_dataset_task2\0667.jpg;Bay horse
668;D:\Programming\AP_Lab2\new_dataset_task2\0668.jpg;new_dataset_task2\0668.jpg;Bay horse
669;D:\Programming\AP_Lab2\new_dataset_task2\0669.jpg;new_dataset_task2\0669.jpg;Bay horse
670;D:\Programming\AP_Lab2\new_dataset_task2\0670.jpg;new_dataset_task2\0670.jpg;Bay horse
671;D:\Programming\AP_Lab2\new_dataset_task2\0671.jpg;new_dataset_task2\0671.jpg;Bay horse
672;D:\Programming\AP_Lab2\new_dataset_task2\0672.jpg;new_dataset_task2\0672.jpg;Bay horse
673;D:\Programming\AP_Lab2\new_dataset_task2\0673.jpg;new_dataset_task2\0673.jpg;Bay horse
674;D:\Programming\AP_Lab2\new_dataset_task2\0674.jpg;new_dataset_task2\0674.jpg;Bay horse
675;D:\Programming\AP_Lab2\new_dataset_task2\0675.jpg;new_dataset_task2\0675.jpg;Bay horse
676;D:\Programming\AP_Lab2\new_dataset_task2\0676.jpg;new_dataset_task2\0676.jpg;Bay horse
677;D:\Programming\AP_Lab2\new_dataset_task2\0677.jpg;new_dataset_task2\0677.jpg;Bay horse
678;D:\Programming\AP_Lab2\new_dataset_task2\0678.jpg;new_dataset_task2\0678.jpg;Bay horse
679;D:\Programming\AP_Lab2\new_dataset_task2\0679.jpg;new_dataset_task2\0679.jpg;Bay horse
680;D:\Programming\AP_Lab2\new_dataset_task2\0680.jpg;new_dataset_task2\0680.jpg;Bay horse
681;D:\Programming\AP_Lab2\new_dataset_task2\0681.jpg;new_dataset_task2\0681.jpg;Bay horse
682;D:\Programming\AP_Lab2\new_dataset_task2\0682.jpg;new_dataset_task2\0682.jpg;Bay horse
683;D:\Programming\AP_Lab2\new_dataset_task2\0683.jpg;new_dataset_task2\0683.jpg;Bay horse
684;D:\Programming\AP_Lab2\new_dataset_task2\0684.jpg;new_dataset_task2\0684.jpg;Bay horse
685;D:\Programming\AP_Lab2\new_dataset_task2\0685.jpg;new_dataset_task2\0685.jpg;Bay horse
686;D:\Programming\AP_Lab2\new_dataset_task2\0686.jpg;new_dataset_task2\0686.jpg;Bay horse
687;D:\Programming\AP_Lab2\new_dataset_task2\0687.jpg;new_dataset_task2\0687.jpg;Bay horse
688;D:\Programming\AP_Lab2\new_dataset_task2\0688.jpg;new_dataset_task2\0688.jpg;Bay horse
689;D:\Programming\AP_Lab2\new_dataset_task2\0689.jpg;new_dataset_task2\0689.jpg;Bay horse
690;D:\Programming\AP_Lab2\new_dataset_task2\0690.jpg;new_dataset_task2\0690.jpg;Bay horse
691;D:\Programming\AP_Lab2\new_dataset_task2\0691.jpg;new_dataset_task2\0691.jpg;Bay horse
692;D:\Programming\AP_Lab2\new_dataset_task2\0692.jpg;new_dataset_task2\0692.jpg;Bay horse
693;D:\Programming\AP_Lab2\new_dataset_task2\0693.jpg;new_dataset_task2\0693.jpg;Bay horse
694;D:\Programming\AP_Lab2\new_dataset_task2\0694.jpg;new_dataset_task2\0694.jpg;Bay horse
695;D:\Programming\AP_Lab2\new_dataset_task2\0695.jpg;new_dataset_task2\0695.jpg;Bay horse
696;D:\Programming\AP_Lab2\new_dataset_task2\0696.jpg;new_dataset_task2\0696.jpg;Bay horse
697;D:\Programming\AP_Lab2\new_dataset_task2\0697.jpg;new_dataset_task2\0697.jpg;Bay horse
698;D:\Programming\AP_Lab2\new_dataset_task2\0698.jpg;new_dataset_task2\0698.jpg;Bay horse
699;D:\Programming\AP_Lab2\new_dataset_task2\0699.jpg;new_dataset_task2\0699.jpg;Bay horse
700;D:\Programming\AP_Lab2\new_dataset_task2\0700.jpg;new_dataset_task2\0700.jpg;Bay horse
701;D:\Programming\AP_Lab2\new_dataset_task2\0701.jpg;new_dataset_task2\0701.jpg;Bay horse
702;D:\Programming\AP_Lab2\new_dataset_task2\0702.jpg;new_dataset_task2\0702.jpg;Bay horse
703;D:\Programming\AP_Lab2\new_dataset_task2\0703.jpg;new_dataset_task2\0703.jpg;Bay horse
704;D:\Programming\AP_Lab2\new_dataset_task2\0704.jpg;new_dataset_task2\0704.jpg;Bay horse
705;D:\Programming\AP_Lab2\new_dataset_task2\0705.jpg;new_dataset_task2\0705.jpg;Bay horse
706;D:\Programming\AP_Lab2\new_dataset_task2\0706.jpg;new_dataset_task2\0706.jpg;Bay horse
707;D:\Programming\AP_Lab2\new_dataset_task2\0707.jpg;new_dataset_task2\0707.jpg;Bay horse
708;D:\Programming\AP_Lab2\new_dataset_task2\0708.jpg;new_dataset_task2\0708.jpg;Bay horse
709;D:\Programming\AP_Lab2\new_dataset_task2\0709.jpg;new_dataset_task2\0709.jpg;Bay horse
710;D:\Programming\AP_Lab2\new_dataset_task2\0710.jpg;new_dataset_task2\0710.jpg;Bay horse
711;D:\Programming\AP_Lab2\new_dataset_task2\0711.jpg;new_dataset_task2\0711.jpg;Bay horse
712;D:\Programming\AP_Lab2\new_dataset_task2\0712.jpg;new_dataset_task2\0712.jpg;Bay horse
713;D:\Programming\AP_Lab2\new_dataset_task2\0713.jpg;new_dataset_task2\0713.jpg;Bay horse
714;D:\Programming\AP_Lab2\new_dataset_task2\0714.jpg;new_dataset_task2\0714.jpg;Bay horse
715;D:\Programming\AP_Lab2\new_dataset_task2\0715.jpg;new_dataset_task2\0715.jpg;Bay horse
716;D:\Programming\AP_Lab2\new_dataset_task2\0716.jpg;new_dataset_task2\0716.jpg;Bay horse
717;D:\Programming\AP_Lab2\new_dataset_task2\0717.jpg;new_dataset_task2\0717.jpg;Bay horse
718;D:\Programming\AP_Lab2\new_dataset_task2\0718.jpg;new_dataset_task2\0718.jpg;Bay horse
719;D:\Programming\AP_Lab2\new_dataset_task2\0719.jpg;new_dataset_task2\0719.jpg;Bay horse
720;D:\Programming\AP_Lab2\new_dataset_task2\0720.jpg;new_dataset_task2\0720.jpg;Bay horse
721;D:\Programming\AP_Lab2\new_dataset_task2\0721.jpg;new_dataset_task2\0721.jpg;Bay horse
722;D:\Programming\AP_Lab2\new_dataset_task2\0722.jpg;new_dataset_task2\0722.jpg;Bay horse
723;D:\Programming\AP_Lab2\new_dataset_task2\0723.jpg;new_dataset_task2\0723.jpg;Bay horse
724;D:\Programming\AP_Lab2\new_dataset_task2\0724.jpg;new_dataset_task2\0724.jpg;Bay horse
725;D:\Programming\AP_Lab2\new_dataset_task2\0725.jpg;new_dataset_task2\0725.jpg;Bay horse
726;D:\Programming\AP_Lab2\new_dataset_task2\0726.jpg;new_dataset_task2\0726.jpg;Bay horse
727;D:\Programming\AP_Lab2\new_dataset_task2\0727.jpg;new_dataset_task2\0727.jpg;Bay horse
728;D:\Programming\AP_Lab2\new_dataset_task2\0728.jpg;new_dataset_task2\0728.jpg;Bay horse
729;D:\Programming\AP_Lab2\new_dataset_task2\0729.jpg;new_dataset_task2\0729.jpg;Bay horse
730;D:\Programming\AP_Lab2\new_dataset_task2\0730.jpg;new_dataset_task2\0730.jpg;Bay horse
731;D:\Programming\AP_Lab2\new_dataset_task2\0731.jpg;new_dataset_task2\0731.jpg;Bay horse
732;D:\Programming\AP_Lab2\new_dataset_task2\0732.jpg;new_dataset_task2\0732.jpg;Bay horse
733;D:\Programming\AP_Lab2\new_dataset_task2\0733.jpg;new_dataset_task2\0733.jpg;Bay horse
734;D:\Programming\AP_Lab2\new_dataset_task2\0734.jpg;new_dataset_task2\0734.jpg;Bay horse
735;D:\Programming\AP_Lab2\new_dataset_task2\0735.jpg;new_dataset_task2\0735.jpg;Bay horse
736;D:\Programming\AP_Lab2\new_dataset_task2\0736.jpg;new_dataset_task2\0736.jpg;Bay horse
737;D:\Programming\AP_Lab2\new_dataset_task2\0737.jpg;new_dataset_task2\0737.jpg;Bay horse
738;D:\Programming\AP_Lab2\new_dataset_task2\0738.jpg;new_dataset_task2\0738.jpg;Bay horse
739;D:\Programming\AP_Lab2\new_dataset_task2\0739.jpg;new_dataset_task2\0739.jpg;Bay horse
740;D:\Programming\AP_Lab2\new_dataset_task2\0740.jpg;new_dataset_task2\0740.jpg;Bay horse
741;D:\Programming\AP_Lab2\new_dataset_task2\0741.jpg;new_dataset_task2\0741.jpg;Bay horse
742;D:\Programming\AP_Lab2\new_dataset_task2\0742.jpg;new_dataset_task2\0742.jpg;Bay horse
743;D:\Programming\AP_Lab2\new_dataset_task2\0743.jpg;new_dataset_task2\0743.jpg;Bay horse
744;D:\Programming\AP_Lab2\new_dataset_task2\0744.jpg;new_dataset_task2\0744.jpg;Bay horse
745;D:\Programming\AP_Lab2\new_dataset_task2\0745.jpg;new_dataset_task2\0745.jpg;Bay horse
746;D:\Programming\AP_Lab2\new_dataset_task2\0746.jpg;new_dataset_task2\0746.jpg;Bay horse
747;D:\Programming\AP_Lab2\new_dataset_task2\0747.jpg;new_dataset_task2\0747.jpg;Bay horse
748;D:\Programming\AP_Lab2\new_dataset_task2\0748.jpg;new_dataset_task2\0748.jpg;Bay horse
749;D:\Programming\AP_Lab2\new_dataset_task2\0749.jpg;new_dataset_task2\0749.jpg;Bay horse
750;D:\Programming\AP_Lab2\new_dataset_task2\0750.jpg;new_dataset_task2\0750.jpg;Bay horse
751;D:\Programming\AP_Lab2\new_dataset_task2\0751.jpg;new_dataset_task2\0751.jpg;Bay horse
752;D:\Programming\AP_Lab2\new_dataset_task2\0752.jpg;new_dataset_task2\0752.jpg;Bay horse
753;D:\Programming\AP_Lab2\new_dataset_task2\0753.jpg;new_dataset_task2\0753.jpg;Bay horse
754;D:\Programming\AP_Lab2\new_dataset_task2\0754.jpg;new_dataset_task2\0754.jpg;Bay horse
755;D:\Programming\AP_Lab2\new_dataset_task2\0755.jpg;new_dataset_task2\0755.jpg;Bay horse
756;D:\Programming\AP_Lab2\new_dataset_task2\0756.jpg;new_dataset_task2\0756.jpg;Bay horse
757;D:\Programming\AP_Lab2\new_dataset_task2\0757.jpg;new_dataset_task2\0757.jpg;Bay horse
758;D:\Programming\AP_Lab2\new_dataset_task2\0758.jpg;new_dataset_task2\0758.jpg;Bay horse
759;D:\Programming\AP_Lab2\new_dataset_task2\0759.jpg;new_dataset_task2\0759.jpg;Bay horse
760;D:\Programming\AP_Lab2\new_dataset_task2\0760.jpg;new_dataset_task2\0760.jpg;Bay horse
761;D:\Programming\AP_Lab2\new_dataset_task2\0761.jpg;new_dataset_task2\0761.jpg;Bay horse
762;D:\Programming\AP_Lab2\new_dataset_task2\0762.jpg;new_dataset_task2\0762.jpg;Bay horse
763;D:\Programming\AP_Lab2\new_dataset_task2\0763.jpg;new_dataset_task2\0763.jpg;Bay horse
764;D:\Programming\AP_Lab2\new_dataset_task2\0764.jpg;new_dataset_task2\0764.jpg;Bay horse
765;D:\Programming\AP_Lab2\new_dataset_task2\0765.jpg;new_dataset_task2\0765.jpg;Bay horse
766;D:\Programming\AP_Lab2\new_dataset_task2\0766.jpg;new_dataset_task2\0766.jpg;Bay horse
767;D:\Programming\AP_Lab2\new_dataset_task2\0767.jpg;new_dataset_task2\0767.jpg;Bay horse
768;D:\Programming\AP_Lab2\new_dataset_task2\0768.jpg;new_dataset_task2\0768.jpg;Bay horse
769;D:\Programming\AP_Lab2\new_dataset_task2\0769.jpg;new_dataset_task2\0769.jpg;Bay horse
770;D:\Programming\AP_Lab2\new_dataset_task2\0770.jpg;new_dataset_task2\0770.jpg;Bay horse
771;D:\Programming\AP_Lab2\new_dataset_task2\0771.jpg;new_dataset_task2\0771.jpg;Bay horse
772;D:\Programming\AP_Lab2\new_dataset_task2\0772.jpg;new_dataset_task2\0772.jpg;Bay horse
773;D:\Programming\AP_Lab2\new_dataset_task2\0773.jpg;new_dataset_task2\0773.jpg;Bay horse
774;D:\Programming\AP_Lab2\new_dataset_task2\0774.jpg;new_dataset_task2\0774.jpg;Bay horse
775;D:\Programming\AP_Lab2\new_dataset_task2\0775.jpg;new_dataset_task2\0775.jpg;Bay horse
776;D:\Programming\AP_Lab2\new_dataset_task2\0776.jpg;new_dataset_task2\0776.jpg;Bay horse
777;D:\Programming\AP_Lab2\new_dataset_task2\0777.jpg;new_dataset_task2\0777.jpg;Bay horse
778;D:\Programming\AP_Lab2\new_dataset_task2\0778.jpg;new_dataset_task2\0778.jpg;Bay horse
779;D:\Programming\AP_Lab2\new_dataset_task2\0779.jpg;new_dataset_task2\0779.jpg;Bay horse
780;D:\Programming\AP_Lab2\new_dataset_task2\0780.jpg;new_dataset_task2\0780.jpg;Bay horse
781;D:\Programming\AP_Lab2\new_dataset_task2\0781.jpg;new_dataset_task2\0781.jpg;Bay horse
782;D:\Programming\AP_Lab2\new_dataset_task2\0782.jpg;new_dataset_task2\0782.jpg;Bay horse
783;D:\Programming\AP_Lab2\new_dataset_task2\0783.jpg;new_dataset_task2\0783.jpg;Bay horse
784;D:\Programming\AP_Lab2\new_dataset_task2\0784.jpg;new_dataset_task2\0784.jpg;Bay horse
785;D:\Programming\AP_Lab2\new_dataset_task2\0785.jpg;new_dataset_task2\0785.jpg;Bay horse
786;D:\Programming\AP_Lab2\new_dataset_task2\0786.jpg;new_dataset_task2\0786.jpg;Bay horse
787;D:\Programming\AP_Lab2\new_dataset_task2\0787.jpg;new_dataset_task2\0787.jpg;Bay horse
788;D:\Programming\AP_Lab2\new_dataset_task2\0788.jpg;new_dataset_task2\0788.jpg;Bay horse
789;D:\Programming\AP_Lab2\new_dataset_task2\0789.jpg;new_dataset_task2\0789.jpg;Bay horse
790;D:\Programming\AP_Lab2\new_dataset_task2\0790.jpg;new_dataset_task2\0790.jpg;Bay horse
791;D:\Programming\AP_Lab2\new_dataset_task2\0791.jpg;new_dataset_task2\0791.jpg;Bay horse
792;D:\Programming\AP_Lab2\new_dataset_task2\0792.jpg;new_dataset_task2\0792.jpg;Bay horse
793;D:\Programming\AP_Lab2\new_dataset_task2\0793.jpg;new_dataset_task2\0793.jpg;Bay horse
794;D:\Programming\AP_Lab2\new_dataset_task2\0794.jpg;new_dataset_task2\0794.jpg;Bay horse
795;D:\Programming\AP_Lab2\new_dataset_task2\0795.jpg;new_dataset_task2\0795.jpg;Bay horse
796;D:\Programming\AP_Lab2\new_dataset_task2\0796.jpg;new_dataset_task2\0796.jpg;Bay horse
