;Absolute path;Relative path;Class
570;D:\Programming\AP_Lab2\new_dataset_task3\7738.jpg;new_dataset_task3\7738.jpg;Bay horse
571;D:\Programming\AP_Lab2\new_dataset_task3\5319.jpg;new_dataset_task3\5319.jpg;Bay horse
572;D:\Programming\AP_Lab2\new_dataset_task3\622.jpg;new_dataset_task3\622.jpg;Bay horse
573;D:\Programming\AP_Lab2\new_dataset_task3\1853.jpg;new_dataset_task3\1853.jpg;Bay horse
574;D:\Programming\AP_Lab2\new_dataset_task3\680.jpg;new_dataset_task3\680.jpg;Bay horse
575;D:\Programming\AP_Lab2\new_dataset_task3\7133.jpg;new_dataset_task3\7133.jpg;Bay horse
576;D:\Programming\AP_Lab2\new_dataset_task3\9717.jpg;new_dataset_task3\9717.jpg;Bay horse
577;D:\Programming\AP_Lab2\new_dataset_task3\786.jpg;new_dataset_task3\786.jpg;Bay horse
578;D:\Programming\AP_Lab2\new_dataset_task3\6418.jpg;new_dataset_task3\6418.jpg;Bay horse
579;D:\Programming\AP_Lab2\new_dataset_task3\5438.jpg;new_dataset_task3\5438.jpg;Bay horse
580;D:\Programming\AP_Lab2\new_dataset_task3\2963.jpg;new_dataset_task3\2963.jpg;Bay horse
581;D:\Programming\AP_Lab2\new_dataset_task3\5178.jpg;new_dataset_task3\5178.jpg;Bay horse
582;D:\Programming\AP_Lab2\new_dataset_task3\4545.jpg;new_dataset_task3\4545.jpg;Bay horse
583;D:\Programming\AP_Lab2\new_dataset_task3\727.jpg;new_dataset_task3\727.jpg;Bay horse
584;D:\Programming\AP_Lab2\new_dataset_task3\5240.jpg;new_dataset_task3\5240.jpg;Bay horse
585;D:\Programming\AP_Lab2\new_dataset_task3\4866.jpg;new_dataset_task3\4866.jpg;Bay horse
586;D:\Programming\AP_Lab2\new_dataset_task3\8092.jpg;new_dataset_task3\8092.jpg;Bay horse
587;D:\Programming\AP_Lab2\new_dataset_task3\3769.jpg;new_dataset_task3\3769.jpg;Bay horse
588;D:\Programming\AP_Lab2\new_dataset_task3\7605.jpg;new_dataset_task3\7605.jpg;Bay horse
589;D:\Programming\AP_Lab2\new_dataset_task3\1715.jpg;new_dataset_task3\1715.jpg;Bay horse
590;D:\Programming\AP_Lab2\new_dataset_task3\1832.jpg;new_dataset_task3\1832.jpg;Bay horse
591;D:\Programming\AP_Lab2\new_dataset_task3\1115.jpg;new_dataset_task3\1115.jpg;Bay horse
592;D:\Programming\AP_Lab2\new_dataset_task3\1230.jpg;new_dataset_task3\1230.jpg;Bay horse
593;D:\Programming\AP_Lab2\new_dataset_task3\2240.jpg;new_dataset_task3\2240.jpg;Bay horse
594;D:\Programming\AP_Lab2\new_dataset_task3\1093.jpg;new_dataset_task3\1093.jpg;Bay horse
595;D:\Programming\AP_Lab2\new_dataset_task3\6557.jpg;new_dataset_task3\6557.jpg;Bay horse
596;D:\Programming\AP_Lab2\new_dataset_task3\5116.jpg;new_dataset_task3\5116.jpg;Bay horse
597;D:\Programming\AP_Lab2\new_dataset_task3\4861.jpg;new_dataset_task3\4861.jpg;Bay horse
598;D:\Programming\AP_Lab2\new_dataset_task3\8686.jpg;new_dataset_task3\8686.jpg;Bay horse
599;D:\Programming\AP_Lab2\new_dataset_task3\6852.jpg;new_dataset_task3\6852.jpg;Bay horse
600;D:\Programming\AP_Lab2\new_dataset_task3\8987.jpg;new_dataset_task3\8987.jpg;Bay horse
601;D:\Programming\AP_Lab2\new_dataset_task3\9877.jpg;new_dataset_task3\9877.jpg;Bay horse
602;D:\Programming\AP_Lab2\new_dataset_task3\8697.jpg;new_dataset_task3\8697.jpg;Bay horse
603;D:\Programming\AP_Lab2\new_dataset_task3\3988.jpg;new_dataset_task3\3988.jpg;Bay horse
604;D:\Programming\AP_Lab2\new_dataset_task3\4863.jpg;new_dataset_task3\4863.jpg;Bay horse
605;D:\Programming\AP_Lab2\new_dataset_task3\3368.jpg;new_dataset_task3\3368.jpg;Bay horse
606;D:\Programming\AP_Lab2\new_dataset_task3\4088.jpg;new_dataset_task3\4088.jpg;Bay horse
607;D:\Programming\AP_Lab2\new_dataset_task3\7231.jpg;new_dataset_task3\7231.jpg;Bay horse
608;D:\Programming\AP_Lab2\new_dataset_task3\7306.jpg;new_dataset_task3\7306.jpg;Bay horse
609;D:\Programming\AP_Lab2\new_dataset_task3\137.jpg;new_dataset_task3\137.jpg;Bay horse
610;D:\Programming\AP_Lab2\new_dataset_task3\5055.jpg;new_dataset_task3\5055.jpg;Bay horse
611;D:\Programming\AP_Lab2\new_dataset_task3\8413.jpg;new_dataset_task3\8413.jpg;Bay horse
612;D:\Programming\AP_Lab2\new_dataset_task3\7955.jpg;new_dataset_task3\7955.jpg;Bay horse
613;D:\Programming\AP_Lab2\new_dataset_task3\6803.jpg;new_dataset_task3\6803.jpg;Bay horse
614;D:\Programming\AP_Lab2\new_dataset_task3\6272.jpg;new_dataset_task3\6272.jpg;Bay horse
615;D:\Programming\AP_Lab2\new_dataset_task3\1438.jpg;new_dataset_task3\1438.jpg;Bay horse
616;D:\Programming\AP_Lab2\new_dataset_task3\9118.jpg;new_dataset_task3\9118.jpg;Bay horse
617;D:\Programming\AP_Lab2\new_dataset_task3\1456.jpg;new_dataset_task3\1456.jpg;Bay horse
618;D:\Programming\AP_Lab2\new_dataset_task3\497.jpg;new_dataset_task3\497.jpg;Bay horse
619;D:\Programming\AP_Lab2\new_dataset_task3\5075.jpg;new_dataset_task3\5075.jpg;Bay horse
620;D:\Programming\AP_Lab2\new_dataset_task3\4240.jpg;new_dataset_task3\4240.jpg;Bay horse
621;D:\Programming\AP_Lab2\new_dataset_task3\7592.jpg;new_dataset_task3\7592.jpg;Bay horse
622;D:\Programming\AP_Lab2\new_dataset_task3\1063.jpg;new_dataset_task3\1063.jpg;Bay horse
623;D:\Programming\AP_Lab2\new_dataset_task3\9035.jpg;new_dataset_task3\9035.jpg;Bay horse
624;D:\Programming\AP_Lab2\new_dataset_task3\5588.jpg;new_dataset_task3\5588.jpg;Bay horse
625;D:\Programming\AP_Lab2\new_dataset_task3\4200.jpg;new_dataset_task3\4200.jpg;Bay horse
626;D:\Programming\AP_Lab2\new_dataset_task3\1601.jpg;new_dataset_task3\1601.jpg;Bay horse
627;D:\Programming\AP_Lab2\new_dataset_task3\962.jpg;new_dataset_task3\962.jpg;Bay horse
628;D:\Programming\AP_Lab2\new_dataset_task3\2108.jpg;new_dataset_task3\2108.jpg;Bay horse
629;D:\Programming\AP_Lab2\new_dataset_task3\731.jpg;new_dataset_task3\731.jpg;Bay horse
630;D:\Programming\AP_Lab2\new_dataset_task3\5693.jpg;new_dataset_task3\5693.jpg;Bay horse
631;D:\Programming\AP_Lab2\new_dataset_task3\3057.jpg;new_dataset_task3\3057.jpg;Bay horse
632;D:\Programming\AP_Lab2\new_dataset_task3\3400.jpg;new_dataset_task3\3400.jpg;Bay horse
633;D:\Programming\AP_Lab2\new_dataset_task3\6573.jpg;new_dataset_task3\6573.jpg;Bay horse
634;D:\Programming\AP_Lab2\new_dataset_task3\476.jpg;new_dataset_task3\476.jpg;Bay horse
635;D:\Programming\AP_Lab2\new_dataset_task3\2235.jpg;new_dataset_task3\2235.jpg;Bay horse
636;D:\Programming\AP_Lab2\new_dataset_task3\8640.jpg;new_dataset_task3\8640.jpg;Bay horse
637;D:\Programming\AP_Lab2\new_dataset_task3\7323.jpg;new_dataset_task3\7323.jpg;Bay horse
638;D:\Programming\AP_Lab2\new_dataset_task3\6424.jpg;new_dataset_task3\6424.jpg;Bay horse
639;D:\Programming\AP_Lab2\new_dataset_task3\2625.jpg;new_dataset_task3\2625.jpg;Bay horse
640;D:\Programming\AP_Lab2\new_dataset_task3\7019.jpg;new_dataset_task3\7019.jpg;Bay horse
641;D:\Programming\AP_Lab2\new_dataset_task3\3836.jpg;new_dataset_task3\3836.jpg;Bay horse
642;D:\Programming\AP_Lab2\new_dataset_task3\600.jpg;new_dataset_task3\600.jpg;Bay horse
643;D:\Programming\AP_Lab2\new_dataset_task3\3108.jpg;new_dataset_task3\3108.jpg;Bay horse
644;D:\Programming\AP_Lab2\new_dataset_task3\1544.jpg;new_dataset_task3\1544.jpg;Bay horse
645;D:\Programming\AP_Lab2\new_dataset_task3\9614.jpg;new_dataset_task3\9614.jpg;Bay horse
646;D:\Programming\AP_Lab2\new_dataset_task3\8967.jpg;new_dataset_task3\8967.jpg;Bay horse
647;D:\Programming\AP_Lab2\new_dataset_task3\8876.jpg;new_dataset_task3\8876.jpg;Bay horse
648;D:\Programming\AP_Lab2\new_dataset_task3\6746.jpg;new_dataset_task3\6746.jpg;Bay horse
649;D:\Programming\AP_Lab2\new_dataset_task3\3674.jpg;new_dataset_task3\3674.jpg;Bay horse
650;D:\Programming\AP_Lab2\new_dataset_task3\8103.jpg;new_dataset_task3\8103.jpg;Bay horse
651;D:\Programming\AP_Lab2\new_dataset_task3\6411.jpg;new_dataset_task3\6411.jpg;Bay horse
652;D:\Programming\AP_Lab2\new_dataset_task3\2703.jpg;new_dataset_task3\2703.jpg;Bay horse
653;D:\Programming\AP_Lab2\new_dataset_task3\8378.jpg;new_dataset_task3\8378.jpg;Bay horse
654;D:\Programming\AP_Lab2\new_dataset_task3\6353.jpg;new_dataset_task3\6353.jpg;Bay horse
655;D:\Programming\AP_Lab2\new_dataset_task3\8189.jpg;new_dataset_task3\8189.jpg;Bay horse
656;D:\Programming\AP_Lab2\new_dataset_task3\7282.jpg;new_dataset_task3\7282.jpg;Bay horse
657;D:\Programming\AP_Lab2\new_dataset_task3\3324.jpg;new_dataset_task3\3324.jpg;Bay horse
658;D:\Programming\AP_Lab2\new_dataset_task3\7965.jpg;new_dataset_task3\7965.jpg;Bay horse
659;D:\Programming\AP_Lab2\new_dataset_task3\6866.jpg;new_dataset_task3\6866.jpg;Bay horse
660;D:\Programming\AP_Lab2\new_dataset_task3\2006.jpg;new_dataset_task3\2006.jpg;Bay horse
661;D:\Programming\AP_Lab2\new_dataset_task3\5169.jpg;new_dataset_task3\5169.jpg;Bay horse
662;D:\Programming\AP_Lab2\new_dataset_task3\9000.jpg;new_dataset_task3\9000.jpg;Bay horse
663;D:\Programming\AP_Lab2\new_dataset_task3\8240.jpg;new_dataset_task3\8240.jpg;Bay horse
664;D:\Programming\AP_Lab2\new_dataset_task3\9712.jpg;new_dataset_task3\9712.jpg;Bay horse
665;D:\Programming\AP_Lab2\new_dataset_task3\3639.jpg;new_dataset_task3\3639.jpg;Bay horse
666;D:\Programming\AP_Lab2\new_dataset_task3\562.jpg;new_dataset_task3\562.jpg;Bay horse
667;D:\Programming\AP_Lab2\new_dataset_task3\4682.jpg;new_dataset_task3\4682.jpg;Bay horse
668;D:\Programming\AP_Lab2\new_dataset_task3\5139.jpg;new_dataset_task3\5139.jpg;Bay horse
669;D:\Programming\AP_Lab2\new_dataset_task3\1667.jpg;new_dataset_task3\1667.jpg;Bay horse
670;D:\Programming\AP_Lab2\new_dataset_task3\5021.jpg;new_dataset_task3\5021.jpg;Bay horse
671;D:\Programming\AP_Lab2\new_dataset_task3\6530.jpg;new_dataset_task3\6530.jpg;Bay horse
672;D:\Programming\AP_Lab2\new_dataset_task3\2885.jpg;new_dataset_task3\2885.jpg;Bay horse
673;D:\Programming\AP_Lab2\new_dataset_task3\7307.jpg;new_dataset_task3\7307.jpg;Bay horse
674;D:\Programming\AP_Lab2\new_dataset_task3\7996.jpg;new_dataset_task3\7996.jpg;Bay horse
675;D:\Programming\AP_Lab2\new_dataset_task3\9517.jpg;new_dataset_task3\9517.jpg;Bay horse
676;D:\Programming\AP_Lab2\new_dataset_task3\9902.jpg;new_dataset_task3\9902.jpg;Bay horse
677;D:\Programming\AP_Lab2\new_dataset_task3\8901.jpg;new_dataset_task3\8901.jpg;Bay horse
678;D:\Programming\AP_Lab2\new_dataset_task3\1518.jpg;new_dataset_task3\1518.jpg;Bay horse
679;D:\Programming\AP_Lab2\new_dataset_task3\4542.jpg;new_dataset_task3\4542.jpg;Bay horse
680;D:\Programming\AP_Lab2\new_dataset_task3\2592.jpg;new_dataset_task3\2592.jpg;Bay horse
681;D:\Programming\AP_Lab2\new_dataset_task3\21.jpg;new_dataset_task3\21.jpg;Bay horse
682;D:\Programming\AP_Lab2\new_dataset_task3\3424.jpg;new_dataset_task3\3424.jpg;Bay horse
683;D:\Programming\AP_Lab2\new_dataset_task3\108.jpg;new_dataset_task3\108.jpg;Bay horse
684;D:\Programming\AP_Lab2\new_dataset_task3\2333.jpg;new_dataset_task3\2333.jpg;Bay horse
685;D:\Programming\AP_Lab2\new_dataset_task3\6398.jpg;new_dataset_task3\6398.jpg;Bay horse
686;D:\Programming\AP_Lab2\new_dataset_task3\8338.jpg;new_dataset_task3\8338.jpg;Bay horse
687;D:\Programming\AP_Lab2\new_dataset_task3\8980.jpg;new_dataset_task3\8980.jpg;Bay horse
688;D:\Programming\AP_Lab2\new_dataset_task3\6169.jpg;new_dataset_task3\6169.jpg;Bay horse
689;D:\Programming\AP_Lab2\new_dataset_task3\9208.jpg;new_dataset_task3\9208.jpg;Bay horse
690;D:\Programming\AP_Lab2\new_dataset_task3\6235.jpg;new_dataset_task3\6235.jpg;Bay horse
691;D:\Programming\AP_Lab2\new_dataset_task3\8500.jpg;new_dataset_task3\8500.jpg;Bay horse
692;D:\Programming\AP_Lab2\new_dataset_task3\2139.jpg;new_dataset_task3\2139.jpg;Bay horse
693;D:\Programming\AP_Lab2\new_dataset_task3\4978.jpg;new_dataset_task3\4978.jpg;Bay horse
694;D:\Programming\AP_Lab2\new_dataset_task3\8706.jpg;new_dataset_task3\8706.jpg;Bay horse
695;D:\Programming\AP_Lab2\new_dataset_task3\9321.jpg;new_dataset_task3\9321.jpg;Bay horse
696;D:\Programming\AP_Lab2\new_dataset_task3\2376.jpg;new_dataset_task3\2376.jpg;Bay horse
697;D:\Programming\AP_Lab2\new_dataset_task3\6296.jpg;new_dataset_task3\6296.jpg;Bay horse
698;D:\Programming\AP_Lab2\new_dataset_task3\2729.jpg;new_dataset_task3\2729.jpg;Bay horse
699;D:\Programming\AP_Lab2\new_dataset_task3\1776.jpg;new_dataset_task3\1776.jpg;Bay horse
700;D:\Programming\AP_Lab2\new_dataset_task3\7999.jpg;new_dataset_task3\7999.jpg;Bay horse
701;D:\Programming\AP_Lab2\new_dataset_task3\8944.jpg;new_dataset_task3\8944.jpg;Bay horse
702;D:\Programming\AP_Lab2\new_dataset_task3\4499.jpg;new_dataset_task3\4499.jpg;Bay horse
703;D:\Programming\AP_Lab2\new_dataset_task3\621.jpg;new_dataset_task3\621.jpg;Bay horse
704;D:\Programming\AP_Lab2\new_dataset_task3\8723.jpg;new_dataset_task3\8723.jpg;Bay horse
705;D:\Programming\AP_Lab2\new_dataset_task3\4904.jpg;new_dataset_task3\4904.jpg;Bay horse
706;D:\Programming\AP_Lab2\new_dataset_task3\8235.jpg;new_dataset_task3\8235.jpg;Bay horse
707;D:\Programming\AP_Lab2\new_dataset_task3\6924.jpg;new_dataset_task3\6924.jpg;Bay horse
708;D:\Programming\AP_Lab2\new_dataset_task3\7847.jpg;new_dataset_task3\7847.jpg;Bay horse
709;D:\Programming\AP_Lab2\new_dataset_task3\2616.jpg;new_dataset_task3\2616.jpg;Bay horse
710;D:\Programming\AP_Lab2\new_dataset_task3\908.jpg;new_dataset_task3\908.jpg;Bay horse
711;D:\Programming\AP_Lab2\new_dataset_task3\5747.jpg;new_dataset_task3\5747.jpg;Bay horse
712;D:\Programming\AP_Lab2\new_dataset_task3\5660.jpg;new_dataset_task3\5660.jpg;Bay horse
713;D:\Programming\AP_Lab2\new_dataset_task3\524.jpg;new_dataset_task3\524.jpg;Bay horse
714;D:\Programming\AP_Lab2\new_dataset_task3\5559.jpg;new_dataset_task3\5559.jpg;Bay horse
715;D:\Programming\AP_Lab2\new_dataset_task3\9543.jpg;new_dataset_task3\9543.jpg;Bay horse
716;D:\Programming\AP_Lab2\new_dataset_task3\8800.jpg;new_dataset_task3\8800.jpg;Bay horse
717;D:\Programming\AP_Lab2\new_dataset_task3\9928.jpg;new_dataset_task3\9928.jpg;Bay horse
718;D:\Programming\AP_Lab2\new_dataset_task3\5909.jpg;new_dataset_task3\5909.jpg;Bay horse
719;D:\Programming\AP_Lab2\new_dataset_task3\5176.jpg;new_dataset_task3\5176.jpg;Bay horse
720;D:\Programming\AP_Lab2\new_dataset_task3\4987.jpg;new_dataset_task3\4987.jpg;Bay horse
721;D:\Programming\AP_Lab2\new_dataset_task3\5539.jpg;new_dataset_task3\5539.jpg;Bay horse
722;D:\Programming\AP_Lab2\new_dataset_task3\3552.jpg;new_dataset_task3\3552.jpg;Bay horse
723;D:\Programming\AP_Lab2\new_dataset_task3\666.jpg;new_dataset_task3\666.jpg;Bay horse
724;D:\Programming\AP_Lab2\new_dataset_task3\665.jpg;new_dataset_task3\665.jpg;Bay horse
725;D:\Programming\AP_Lab2\new_dataset_task3\2123.jpg;new_dataset_task3\2123.jpg;Bay horse
726;D:\Programming\AP_Lab2\new_dataset_task3\3995.jpg;new_dataset_task3\3995.jpg;Bay horse
727;D:\Programming\AP_Lab2\new_dataset_task3\2693.jpg;new_dataset_task3\2693.jpg;Bay horse
728;D:\Programming\AP_Lab2\new_dataset_task3\5254.jpg;new_dataset_task3\5254.jpg;Bay horse
729;D:\Programming\AP_Lab2\new_dataset_task3\7632.jpg;new_dataset_task3\7632.jpg;Bay horse
730;D:\Programming\AP_Lab2\new_dataset_task3\1131.jpg;new_dataset_task3\1131.jpg;Bay horse
731;D:\Programming\AP_Lab2\new_dataset_task3\6937.jpg;new_dataset_task3\6937.jpg;Bay horse
732;D:\Programming\AP_Lab2\new_dataset_task3\6498.jpg;new_dataset_task3\6498.jpg;Bay horse
733;D:\Programming\AP_Lab2\new_dataset_task3\4432.jpg;new_dataset_task3\4432.jpg;Bay horse
734;D:\Programming\AP_Lab2\new_dataset_task3\3254.jpg;new_dataset_task3\3254.jpg;Bay horse
735;D:\Programming\AP_Lab2\new_dataset_task3\1631.jpg;new_dataset_task3\1631.jpg;Bay horse
736;D:\Programming\AP_Lab2\new_dataset_task3\5356.jpg;new_dataset_task3\5356.jpg;Bay horse
737;D:\Programming\AP_Lab2\new_dataset_task3\4365.jpg;new_dataset_task3\4365.jpg;Bay horse
738;D:\Programming\AP_Lab2\new_dataset_task3\8559.jpg;new_dataset_task3\8559.jpg;Bay horse
739;D:\Programming\AP_Lab2\new_dataset_task3\3962.jpg;new_dataset_task3\3962.jpg;Bay horse
740;D:\Programming\AP_Lab2\new_dataset_task3\6302.jpg;new_dataset_task3\6302.jpg;Bay horse
741;D:\Programming\AP_Lab2\new_dataset_task3\8458.jpg;new_dataset_task3\8458.jpg;Bay horse
742;D:\Programming\AP_Lab2\new_dataset_task3\6118.jpg;new_dataset_task3\6118.jpg;Bay horse
743;D:\Programming\AP_Lab2\new_dataset_task3\6685.jpg;new_dataset_task3\6685.jpg;Bay horse
744;D:\Programming\AP_Lab2\new_dataset_task3\9318.jpg;new_dataset_task3\9318.jpg;Bay horse
745;D:\Programming\AP_Lab2\new_dataset_task3\5426.jpg;new_dataset_task3\5426.jpg;Bay horse
746;D:\Programming\AP_Lab2\new_dataset_task3\3902.jpg;new_dataset_task3\3902.jpg;Bay horse
747;D:\Programming\AP_Lab2\new_dataset_task3\6476.jpg;new_dataset_task3\6476.jpg;Bay horse
748;D:\Programming\AP_Lab2\new_dataset_task3\6921.jpg;new_dataset_task3\6921.jpg;Bay horse
749;D:\Programming\AP_Lab2\new_dataset_task3\2488.jpg;new_dataset_task3\2488.jpg;Bay horse
750;D:\Programming\AP_Lab2\new_dataset_task3\7706.jpg;new_dataset_task3\7706.jpg;Bay horse
751;D:\Programming\AP_Lab2\new_dataset_task3\7892.jpg;new_dataset_task3\7892.jpg;Bay horse
752;D:\Programming\AP_Lab2\new_dataset_task3\597.jpg;new_dataset_task3\597.jpg;Bay horse
753;D:\Programming\AP_Lab2\new_dataset_task3\25.jpg;new_dataset_task3\25.jpg;Bay horse
754;D:\Programming\AP_Lab2\new_dataset_task3\4172.jpg;new_dataset_task3\4172.jpg;Bay horse
755;D:\Programming\AP_Lab2\new_dataset_task3\3408.jpg;new_dataset_task3\3408.jpg;Bay horse
756;D:\Programming\AP_Lab2\new_dataset_task3\6913.jpg;new_dataset_task3\6913.jpg;Bay horse
757;D:\Programming\AP_Lab2\new_dataset_task3\4517.jpg;new_dataset_task3\4517.jpg;Bay horse
758;D:\Programming\AP_Lab2\new_dataset_task3\4131.jpg;new_dataset_task3\4131.jpg;Bay horse
759;D:\Programming\AP_Lab2\new_dataset_task3\3816.jpg;new_dataset_task3\3816.jpg;Bay horse
760;D:\Programming\AP_Lab2\new_dataset_task3\1745.jpg;new_dataset_task3\1745.jpg;Bay horse
761;D:\Programming\AP_Lab2\new_dataset_task3\4235.jpg;new_dataset_task3\4235.jpg;Bay horse
762;D:\Programming\AP_Lab2\new_dataset_task3\1253.jpg;new_dataset_task3\1253.jpg;Bay horse
763;D:\Programming\AP_Lab2\new_dataset_task3\3344.jpg;new_dataset_task3\3344.jpg;Bay horse
764;D:\Programming\AP_Lab2\new_dataset_task3\8130.jpg;new_dataset_task3\8130.jpg;Bay horse
765;D:\Programming\AP_Lab2\new_dataset_task3\3429.jpg;new_dataset_task3\3429.jpg;Bay horse
766;D:\Programming\AP_Lab2\new_dataset_task3\9841.jpg;new_dataset_task3\9841.jpg;Bay horse
767;D:\Programming\AP_Lab2\new_dataset_task3\7124.jpg;new_dataset_task3\7124.jpg;Bay horse
768;D:\Programming\AP_Lab2\new_dataset_task3\2224.jpg;new_dataset_task3\2224.jpg;Bay horse
769;D:\Programming\AP_Lab2\new_dataset_task3\757.jpg;new_dataset_task3\757.jpg;Bay horse
770;D:\Programming\AP_Lab2\new_dataset_task3\106.jpg;new_dataset_task3\106.jpg;Bay horse
771;D:\Programming\AP_Lab2\new_dataset_task3\1361.jpg;new_dataset_task3\1361.jpg;Bay horse
772;D:\Programming\AP_Lab2\new_dataset_task3\3411.jpg;new_dataset_task3\3411.jpg;Bay horse
773;D:\Programming\AP_Lab2\new_dataset_task3\1190.jpg;new_dataset_task3\1190.jpg;Bay horse
774;D:\Programming\AP_Lab2\new_dataset_task3\6162.jpg;new_dataset_task3\6162.jpg;Bay horse
775;D:\Programming\AP_Lab2\new_dataset_task3\1767.jpg;new_dataset_task3\1767.jpg;Bay horse
776;D:\Programming\AP_Lab2\new_dataset_task3\7697.jpg;new_dataset_task3\7697.jpg;Bay horse
777;D:\Programming\AP_Lab2\new_dataset_task3\9512.jpg;new_dataset_task3\9512.jpg;Bay horse
778;D:\Programming\AP_Lab2\new_dataset_task3\2556.jpg;new_dataset_task3\2556.jpg;Bay horse
779;D:\Programming\AP_Lab2\new_dataset_task3\1596.jpg;new_dataset_task3\1596.jpg;Bay horse
780;D:\Programming\AP_Lab2\new_dataset_task3\9570.jpg;new_dataset_task3\9570.jpg;Bay horse
781;D:\Programming\AP_Lab2\new_dataset_task3\2512.jpg;new_dataset_task3\2512.jpg;Bay horse
782;D:\Programming\AP_Lab2\new_dataset_task3\4469.jpg;new_dataset_task3\4469.jpg;Bay horse
783;D:\Programming\AP_Lab2\new_dataset_task3\2182.jpg;new_dataset_task3\2182.jpg;Bay horse
784;D:\Programming\AP_Lab2\new_dataset_task3\9009.jpg;new_dataset_task3\9009.jpg;Bay horse
785;D:\Programming\AP_Lab2\new_dataset_task3\2041.jpg;new_dataset_task3\2041.jpg;Bay horse
786;D:\Programming\AP_Lab2\new_dataset_task3\3474.jpg;new_dataset_task3\3474.jpg;Bay horse
787;D:\Programming\AP_Lab2\new_dataset_task3\6469.jpg;new_dataset_task3\6469.jpg;Bay horse
788;D:\Programming\AP_Lab2\new_dataset_task3\2485.jpg;new_dataset_task3\2485.jpg;Bay horse
789;D:\Programming\AP_Lab2\new_dataset_task3\4937.jpg;new_dataset_task3\4937.jpg;Bay horse
790;D:\Programming\AP_Lab2\new_dataset_task3\522.jpg;new_dataset_task3\522.jpg;Bay horse
791;D:\Programming\AP_Lab2\new_dataset_task3\7608.jpg;new_dataset_task3\7608.jpg;Bay horse
792;D:\Programming\AP_Lab2\new_dataset_task3\2746.jpg;new_dataset_task3\2746.jpg;Bay horse
793;D:\Programming\AP_Lab2\new_dataset_task3\3720.jpg;new_dataset_task3\3720.jpg;Bay horse
794;D:\Programming\AP_Lab2\new_dataset_task3\6255.jpg;new_dataset_task3\6255.jpg;Bay horse
795;D:\Programming\AP_Lab2\new_dataset_task3\914.jpg;new_dataset_task3\914.jpg;Bay horse
796;D:\Programming\AP_Lab2\new_dataset_task3\5748.jpg;new_dataset_task3\5748.jpg;Bay horse
797;D:\Programming\AP_Lab2\new_dataset_task3\2218.jpg;new_dataset_task3\2218.jpg;Bay horse
798;D:\Programming\AP_Lab2\new_dataset_task3\9050.jpg;new_dataset_task3\9050.jpg;Bay horse
799;D:\Programming\AP_Lab2\new_dataset_task3\2323.jpg;new_dataset_task3\2323.jpg;Bay horse
800;D:\Programming\AP_Lab2\new_dataset_task3\1800.jpg;new_dataset_task3\1800.jpg;Bay horse
801;D:\Programming\AP_Lab2\new_dataset_task3\4452.jpg;new_dataset_task3\4452.jpg;Bay horse
802;D:\Programming\AP_Lab2\new_dataset_task3\2839.jpg;new_dataset_task3\2839.jpg;Bay horse
803;D:\Programming\AP_Lab2\new_dataset_task3\8379.jpg;new_dataset_task3\8379.jpg;Bay horse
804;D:\Programming\AP_Lab2\new_dataset_task3\9587.jpg;new_dataset_task3\9587.jpg;Bay horse
805;D:\Programming\AP_Lab2\new_dataset_task3\9038.jpg;new_dataset_task3\9038.jpg;Bay horse
806;D:\Programming\AP_Lab2\new_dataset_task3\1187.jpg;new_dataset_task3\1187.jpg;Bay horse
807;D:\Programming\AP_Lab2\new_dataset_task3\2159.jpg;new_dataset_task3\2159.jpg;Bay horse
808;D:\Programming\AP_Lab2\new_dataset_task3\1575.jpg;new_dataset_task3\1575.jpg;Bay horse
809;D:\Programming\AP_Lab2\new_dataset_task3\4539.jpg;new_dataset_task3\4539.jpg;Bay horse
810;D:\Programming\AP_Lab2\new_dataset_task3\5812.jpg;new_dataset_task3\5812.jpg;Bay horse
811;D:\Programming\AP_Lab2\new_dataset_task3\4213.jpg;new_dataset_task3\4213.jpg;Bay horse
812;D:\Programming\AP_Lab2\new_dataset_task3\9817.jpg;new_dataset_task3\9817.jpg;Bay horse
813;D:\Programming\AP_Lab2\new_dataset_task3\9305.jpg;new_dataset_task3\9305.jpg;Bay horse
814;D:\Programming\AP_Lab2\new_dataset_task3\2071.jpg;new_dataset_task3\2071.jpg;Bay horse
815;D:\Programming\AP_Lab2\new_dataset_task3\2429.jpg;new_dataset_task3\2429.jpg;Bay horse
816;D:\Programming\AP_Lab2\new_dataset_task3\3275.jpg;new_dataset_task3\3275.jpg;Bay horse
817;D:\Programming\AP_Lab2\new_dataset_task3\1952.jpg;new_dataset_task3\1952.jpg;Bay horse
818;D:\Programming\AP_Lab2\new_dataset_task3\7959.jpg;new_dataset_task3\7959.jpg;Bay horse
819;D:\Programming\AP_Lab2\new_dataset_task3\1033.jpg;new_dataset_task3\1033.jpg;Bay horse
820;D:\Programming\AP_Lab2\new_dataset_task3\8308.jpg;new_dataset_task3\8308.jpg;Bay horse
821;D:\Programming\AP_Lab2\new_dataset_task3\2987.jpg;new_dataset_task3\2987.jpg;Bay horse
822;D:\Programming\AP_Lab2\new_dataset_task3\6633.jpg;new_dataset_task3\6633.jpg;Bay horse
823;D:\Programming\AP_Lab2\new_dataset_task3\8371.jpg;new_dataset_task3\8371.jpg;Bay horse
824;D:\Programming\AP_Lab2\new_dataset_task3\6211.jpg;new_dataset_task3\6211.jpg;Bay horse
